id;fastestLap;rank;fastestLapTime;fastestLapSpeed;resultId
22936;43;2;1:34.677;205.785;22941
22937;44;9;1:36.064;202.814;22942
22938;42;11;1:36.095;202.749;22943
22939;49;7;1:35.504;204.004;22944
22940;36;8;1:35.678;203.633;22945
22941;31;16;1:37.560;199.704;22946
22942;37;15;1:37.077;200.698;22947
22943;44;12;1:36.121;202.694;22948
22944;40;14;1:36.730;201.418;22949
22945;32;17;1:38.003;198.802;22950
22946;43;6;1:35.448;204.123;22951
22947;49;5;1:35.360;204.312;22952
22948;53;4;1:35.188;204.681;22953
22949;39;10;1:36.067;202.808;22954
22950;47;13;1:36.685;201.512;22955
22951;22;18;1:38.408;197.983;22956
22952;2;19;1:39.341;196.124;22957
22953;3;20;1:39.427;195.954;22958
22956;38;6;1:40.418;195.419;22961
22957;37;9;1:40.610;195.046;22962
22958;38;14;1:41.546;193.248;22963
22959;55;11;1:41.015;194.264;22964
22960;40;8;1:40.593;195.079;22965
22961;34;16;1:41.815;192.737;22966
22962;32;10;1:40.662;194.945;22967
22963;41;5;1:40.399;195.456;22968
22964;35;12;1:41.485;193.364;22969
22965;23;15;1:41.558;193.225;22970
22966;30;17;1:41.846;192.679;22971
22967;36;19;1:42.226;191.962;22972
22968;46;3;1:40.298;195.652;22973
22969;45;4;1:40.368;195.516;22974
22970;48;1;1:39.824;196.581;22975
22971;41;22;1:43.269;190.024;22976
22972;22;21;1:42.311;191.803;22977
22973;48;13;1:41.489;193.356;22978
22974;47;2;1:39.923;196.387;22979
22975;42;7;1:40.582;195.100;22980
22976;42;18;1:42.009;192.371;22981
22977;26;20;1:42.232;191.951;22982
22978;52;1;1:39.094;212.452;22983
22979;36;4;1:40.266;209.969;22984
22980;47;3;1:40.101;210.315;22985
22981;37;6;1:41.159;208.115;22986
22982;52;2;1:39.743;211.070;22987
22983;52;5;1:40.347;209.799;22988
22984;50;9;1:41.832;206.740;22989
22985;51;12;1:42.026;206.347;22990
22986;47;10;1:41.897;206.608;22991
22987;50;8;1:41.720;206.968;22992
22988;46;7;1:41.179;208.074;22993
22989;41;15;1:42.205;205.986;22994
22990;37;19;1:42.660;205.073;22995
22991;45;14;1:42.050;206.298;22996
22992;44;17;1:42.344;205.706;22997
22993;50;16;1:42.253;205.889;22998
22994;52;18;1:42.378;205.637;22999
22995;43;11;1:41.907;206.588;23000
22996;32;13;1:42.029;206.341;23001
23000;36;6;1:28.816;188.682;23005
23001;38;4;1:28.538;189.274;23006
23002;39;2;1:27.974;190.488;23007
23003;46;3;1:28.209;189.980;23008
23004;60;8;1:29.081;188.120;23009
23005;42;11;1:29.663;186.899;23010
23006;37;15;1:29.801;186.612;23011
23007;43;9;1:29.238;187.789;23012
23008;39;18;1:30.260;185.663;23013
23009;53;1;1:26.948;192.735;23014
23010;34;17;1:30.139;185.912;23015
23011;42;12;1:29.715;186.791;23016
23012;35;14;1:29.779;186.658;23017
23013;57;5;1:28.716;188.894;23018
23014;38;16;1:29.905;186.396;23019
23015;37;19;1:31.182;183.786;23020
23016;52;10;1:29.402;187.445;23021
23017;41;7;1:28.974;188.347;23022
23018;41;13;1:29.750;186.718;23023
23019;8;20;1:31.810;182.529;23024
23022;71;1;1:17.939;154.135;23027
23023;67;3;1:18.294;153.437;23028
23024;64;4;1:18.446;153.139;23029
23025;62;2;1:18.005;154.005;23030
23026;72;8;1:19.170;151.739;23031
23027;74;11;1:19.232;151.620;23032
23028;74;6;1:18.763;152.523;23033
23029;70;5;1:18.519;152.997;23034
23030;66;12;1:19.670;150.786;23035
23031;69;9;1:19.213;151.656;23036
23032;69;7;1:19.131;151.814;23037
23033;66;10;1:19.223;151.637;23038
23034;65;14;1:20.219;149.755;23039
23035;60;15;1:20.372;149.469;23040
23036;70;13;1:19.868;150.413;23041
23037;51;16;1:21.342;147.687;23042
23038;46;17;1:21.889;146.701;23043
23039;34;18;1:26.563;138.779;23044
23040;27;19;1:29.802;133.774;23045
23041;14;20;1:37.895;122.715;23046
23042;10;21;1:47.149;112.116;23047
23043;2;22;1:58.474;101.399;23048
23044;68;2;1:15.981;206.625;23049
23045;70;3;1:16.297;205.769;23050
23046;68;10;1:16.938;204.055;23051
23047;49;4;1:16.319;205.710;23052
23048;60;1;1:15.599;207.669;23053
23049;44;9;1:16.919;204.105;23054
23050;51;5;1:16.506;205.207;23055
23051;68;8;1:16.604;204.944;23056
23052;54;7;1:16.578;205.014;23057
23053;54;6;1:16.559;205.065;23058
23054;67;13;1:17.307;203.081;23059
23055;50;11;1:16.942;204.044;23060
23056;48;15;1:17.728;201.981;23061
23057;50;12;1:17.281;203.149;23062
23058;63;17;1:18.100;201.019;23063
23059;42;18;1:18.224;200.700;23064
23060;48;19;1:18.282;200.551;23065
23061;66;16;1:17.883;201.579;23066
23062;57;20;1:18.658;199.593;23067
23063;32;14;1:17.424;202.774;23068
23064;6;22;1:19.879;196.542;23069
23065;5;21;1:19.456;197.588;23070
23066;48;1;1:46.485;202.946;23071
23067;49;5;1:47.028;201.917;23072
23068;45;4;1:46.990;201.988;23073
23069;41;6;1:47.181;201.629;23074
23070;42;2;1:46.822;202.306;23075
23071;50;9;1:47.604;200.836;23076
23072;51;12;1:47.736;200.590;23077
23073;50;3;1:46.973;202.021;23078
23074;37;15;1:48.012;200.077;23079
23075;35;13;1:47.761;200.543;23080
23076;50;10;1:47.622;200.802;23081
23077;48;11;1:47.708;200.642;23082
23078;48;14;1:47.943;200.205;23083
23079;41;19;1:49.282;197.752;23084
23080;48;8;1:47.583;200.875;23085
23081;50;7;1:47.563;200.912;23086
23082;48;17;1:48.898;198.449;23087
23083;27;21;1:51.365;194.053;23088
23084;27;18;1:49.101;198.080;23089
23085;33;20;1:50.571;195.447;23090
23086;31;16;1:48.804;198.621;23091
23087;2;22;1:53.167;190.963;23092
23088;67;1;1:08.411;227.647;23093
23089;69;5;1:09.618;223.700;23094
23090;66;4;1:08.876;226.110;23095
23091;66;2;1:08.491;227.381;23096
23092;66;3;1:08.770;226.459;23097
23093;70;9;1:10.001;222.476;23098
23094;67;8;1:09.925;222.718;23099
23095;68;11;1:10.138;222.042;23100
23096;55;12;1:10.210;221.814;23101
23097;67;19;1:10.859;219.782;23102
23098;55;6;1:09.694;223.456;23103
23099;53;13;1:10.228;221.757;23104
23100;46;16;1:10.415;221.168;23105
23101;56;17;1:10.450;221.058;23106
23102;58;18;1:10.704;220.264;23107
23103;66;15;1:10.342;221.398;23108
23104;66;10;1:10.120;222.099;23109
23105;44;20;1:11.020;219.284;23110
23106;53;14;1:10.309;221.502;23111
23107;59;7;1:09.899;222.801;23112
23108;10;21;1:11.441;217.992;23113
23109;2;22;1:18.302;198.891;23114
23110;45;3;1:35.771;221.440;23115
23111;41;6;1:36.407;219.979;23116
23112;44;1;1:35.548;221.957;23117
23113;52;4;1:36.013;220.882;23118
23114;39;8;1:36.994;218.648;23119
23115;35;15;1:37.900;216.625;23120
23116;51;11;1:37.618;217.250;23121
23117;43;10;1:37.401;217.734;23122
23118;44;7;1:36.933;218.786;23123
23119;35;13;1:37.667;217.141;23124
23120;40;5;1:36.141;220.588;23125
23121;36;16;1:37.907;216.609;23126
23122;43;2;1:35.669;221.676;23127
23123;45;9;1:37.383;217.775;23128
23124;43;17;1:38.710;214.847;23129
23125;44;14;1:37.713;217.039;23130
23126;43;12;1:37.619;217.248;23131
23127;36;18;1:39.755;212.596;23132
23128;23;19;1:41.380;209.189;23133
23129;14;20;1:55.507;183.604;23134
23130;9;21;2:00.286;176.309;23135
23131;4;22;2:48.804;125.634;23136
23132;69;3;1:23.849;188.095;23137
23133;60;2;1:23.670;188.497;23138
23134;60;5;1:24.608;186.407;23139
23135;59;4;1:24.383;186.904;23140
23136;40;7;1:24.687;186.234;23141
23137;52;1;1:23.086;189.822;23142
23138;62;8;1:24.958;185.639;23143
23139;67;10;1:25.103;185.323;23144
23140;59;11;1:25.273;184.954;23145
23141;69;13;1:25.392;184.696;23146
23142;65;9;1:25.021;185.502;23147
23143;41;16;1:25.743;183.940;23148
23144;39;17;1:25.955;183.486;23149
23145;56;18;1:25.958;183.480;23150
23146;39;19;1:26.230;182.901;23151
23147;48;6;1:24.669;186.273;23152
23148;66;15;1:25.676;184.084;23153
23149;68;12;1:25.296;184.904;23154
23150;47;20;1:26.524;182.280;23155
23151;47;14;1:25.475;184.517;23156
23152;64;22;1:27.791;179.649;23157
23153;9;21;1:26.744;181.817;23158
23154;52;3;1:18.746;209.107;23159
23155;48;1;1:18.442;209.918;23160
23156;47;4;1:18.910;208.673;23161
23157;51;5;1:19.122;208.114;23162
23158;48;2;1:18.710;209.203;23163
23159;36;6;1:19.572;206.937;23164
23160;46;12;1:20.056;205.686;23165
23161;48;9;1:19.781;206.395;23166
23162;36;15;1:20.442;204.699;23167
23163;46;8;1:19.606;206.848;23168
23164;56;10;1:19.883;206.131;23169
23165;50;13;1:20.132;205.490;23170
23166;58;14;1:20.250;205.188;23171
23167;54;11;1:19.957;205.940;23172
23168;51;7;1:19.585;206.903;23173
23169;42;21;1:21.649;201.673;23174
23170;49;16;1:20.710;204.019;23175
23171;35;18;1:21.212;202.758;23176
23172;55;17;1:21.127;202.970;23177
23173;56;22;1:21.845;201.190;23178
23174;45;19;1:21.420;202.240;23179
23175;31;20;1:21.476;202.101;23180
23176;11;2;1:51.746;225.640;23181
23177;11;4;1:52.461;224.205;23182
23178;40;1;1:51.583;225.969;23183
23179;41;10;1:53.530;222.094;23184
23180;34;8;1:53.414;222.321;23185
23181;35;5;1:52.728;223.674;23186
23182;43;15;1:54.484;220.243;23187
23183;31;12;1:54.120;220.946;23188
23184;27;9;1:53.498;222.157;23189
23185;25;14;1:54.342;220.517;23190
23186;32;7;1:53.281;222.582;23191
23187;26;13;1:54.335;220.530;23192
23188;25;11;1:53.803;221.561;23193
23189;37;3;1:52.081;224.965;23194
23190;41;6;1:53.251;222.641;23195
23191;26;16;1:55.734;217.865;23196
23192;31;17;1:56.152;217.081;23197
23193;4;18;1:56.588;216.269;23198
23194;2;19;2:15.255;186.421;23199
23198;26;9;1:26.599;240.820;23203
23199;27;4;1:26.303;241.646;23204
23200;48;5;1:26.310;241.626;23205
23201;50;3;1:26.016;242.452;23206
23202;52;2;1:25.919;242.726;23207
23203;46;10;1:26.708;240.517;23208
23204;50;8;1:26.405;241.361;23209
23205;40;12;1:26.920;239.930;23210
23206;50;7;1:26.400;241.375;23211
23207;40;13;1:26.954;239.837;23212
23208;50;15;1:27.227;239.086;23213
23209;40;6;1:26.354;241.503;23214
23210;42;14;1:27.106;239.418;23215
23211;51;1;1:25.340;244.373;23216
23212;41;11;1:26.751;240.398;23217
23213;37;19;1:28.552;235.509;23218
23214;52;16;1:27.618;238.019;23219
23215;51;18;1:28.534;235.556;23220
23216;35;17;1:28.037;236.886;23221
23217;18;20;1:28.723;235.055;23222
23218;4;21;1:31.361;228.268;23223
23220;38;6;1:50.296;165.318;23225
23221;49;1;1:47.187;170.113;23226
23222;52;3;1:47.752;169.221;23227
23223;51;4;1:48.204;168.515;23228
23224;45;2;1:47.345;169.863;23229
23225;46;5;1:49.050;167.207;23230
23226;49;12;1:51.249;163.902;23231
23227;34;15;1:51.517;163.508;23232
23228;39;9;1:50.944;164.353;23233
23229;44;8;1:50.858;164.480;23234
23230;39;11;1:51.075;164.159;23235
23231;53;14;1:51.455;163.599;23236
23232;41;17;1:51.683;163.265;23237
23233;56;7;1:50.532;164.965;23238
23234;36;19;1:51.777;163.128;23239
23235;40;20;1:52.021;162.773;23240
23236;27;10;1:50.963;164.325;23241
23237;47;18;1:51.748;163.170;23242
23238;18;16;1:51.631;163.341;23243
23239;17;13;1:51.368;163.727;23244
23242;44;3;1:37.449;204.771;23247
23243;44;2;1:37.376;204.925;23248
23244;44;1;1:36.424;206.948;23249
23245;47;4;1:37.466;204.736;23250
23246;53;9;1:39.199;201.159;23251
23247;51;11;1:39.328;200.898;23252
23248;44;6;1:38.291;203.017;23253
23249;43;5;1:37.793;204.051;23254
23250;51;8;1:38.740;202.094;23255
23251;53;12;1:39.350;200.853;23256
23252;44;10;1:39.243;201.070;23257
23253;55;14;1:39.781;199.985;23258
23254;53;16;1:39.920;199.707;23259
23255;43;15;1:39.798;199.951;23260
23256;55;13;1:39.653;200.242;23261
23257;45;18;1:41.467;196.662;23262
23258;43;17;1:40.490;198.574;23263
23259;31;7;1:38.595;202.391;23264
23260;37;19;1:41.775;196.067;23265
23261;3;21;1:43.379;193.025;23266
23262;7;20;1:42.142;195.363;23267
23264;31;5;1:36.049;217.651;23269
23265;43;6;1:36.386;216.890;23270
23266;36;2;1:35.152;219.703;23271
23267;36;1;1:35.118;219.781;23272
23268;33;4;1:35.990;217.785;23273
23269;36;3;1:35.511;218.877;23274
23270;31;7;1:36.756;216.061;23275
23271;39;10;1:37.351;214.740;23276
23272;35;14;1:37.785;213.787;23277
23273;33;15;1:37.844;213.658;23278
23274;32;8;1:37.020;215.473;23279
23275;43;16;1:37.978;213.366;23280
23276;25;11;1:37.597;214.199;23281
23277;27;18;1:38.036;213.240;23282
23278;28;21;1:38.496;212.244;23283
23279;29;19;1:38.208;212.866;23284
23280;41;12;1:37.723;213.923;23285
23281;39;9;1:37.177;215.124;23286
23282;28;22;1:38.544;212.140;23287
23283;30;13;1:37.775;213.809;23288
23284;33;20;1:38.380;212.494;23289
23285;39;17;1:38.000;213.318;23290
23286;45;4;1:42.386;193.842;23291
23287;34;3;1:41.897;194.773;23292
23288;51;7;1:42.555;193.523;23293
23289;55;1;1:39.877;198.712;23294
23290;36;10;1:43.502;191.752;23295
23291;33;8;1:42.832;193.002;23296
23292;33;9;1:43.414;191.915;23297
23293;33;12;1:43.925;190.972;23298
23294;37;15;1:44.468;189.979;23299
23295;35;14;1:44.335;190.221;23300
23296;45;6;1:42.475;193.674;23301
23297;48;17;1:44.730;189.504;23302
23298;18;16;1:44.724;189.515;23303
23299;19;19;1:45.140;188.765;23304
23300;55;13;1:44.117;190.620;23305
23301;34;18;1:44.977;189.058;23306
23302;36;21;1:45.451;188.208;23307
23303;46;11;1:43.585;191.599;23308
23304;26;2;1:41.841;194.880;23309
23305;28;5;1:42.424;193.770;23310
23306;15;20;1:45.364;188.364;23311
23308;66;4;1:22.596;187.592;23313
23309;43;5;1:22.792;187.148;23314
23310;53;1;1:21.134;190.972;23315
23311;66;6;1:22.887;186.934;23316
23312;61;2;1:22.497;187.817;23317
23313;47;3;1:22.512;187.783;23318
23314;50;9;1:23.288;186.034;23319
23315;65;11;1:23.540;185.472;23320
23316;64;12;1:23.576;185.392;23321
23317;62;13;1:23.607;185.324;23322
23318;65;18;1:24.340;183.713;23323
23319;70;17;1:23.777;184.948;23324
23320;69;16;1:23.668;185.189;23325
23321;64;20;1:24.574;183.205;23326
23322;58;15;1:23.657;185.213;23327
23323;52;19;1:24.467;183.437;23328
23324;53;7;1:23.146;186.351;23329
23325;59;14;1:23.618;185.299;23330
23326;63;10;1:23.456;185.659;23331
23327;53;8;1:23.278;186.056;23332
23328;43;21;1:24.964;182.364;23333
23330;44;3;1:25.639;181.137;23335
23331;47;6;1:26.222;179.912;23336
23332;67;1;1:25.305;181.846;23337
23333;41;11;1:27.093;178.113;23338
23334;70;5;1:26.195;179.968;23339
23335;38;13;1:27.153;177.990;23340
23336;69;8;1:26.728;178.862;23341
23337;42;2;1:25.532;181.363;23342
23338;70;15;1:27.547;177.189;23343
23339;70;12;1:27.104;178.090;23344
23340;70;4;1:26.062;180.246;23345
23341;47;16;1:27.796;176.686;23346
23342;42;14;1:27.476;177.333;23347
23343;69;7;1:26.524;179.284;23348
23344;69;18;1:27.919;176.439;23349
23345;38;10;1:26.983;178.338;23350
23346;43;17;1:27.805;176.668;23351
23347;39;9;1:26.767;178.782;23352
23348;11;21;1:34.334;164.441;23353
23349;12;19;1:28.847;174.596;23354
23350;11;20;1:31.265;169.970;23355
23352;37;5;1:45.137;190.174;23357
23353;33;9;1:45.261;189.950;23358
23354;43;1;1:43.729;192.756;23359
23355;36;7;1:45.187;190.084;23360
23356;29;3;1:44.889;190.624;23361
23357;35;6;1:45.163;190.127;23362
23358;31;13;1:45.949;188.717;23363
23359;30;8;1:45.249;189.972;23364
23360;33;10;1:45.675;189.206;23365
23361;50;2;1:44.495;191.343;23366
23362;45;4;1:44.970;190.477;23367
23363;45;12;1:45.928;188.754;23368
23364;46;15;1:46.189;188.290;23369
23365;26;14;1:46.145;188.368;23370
23366;40;16;1:46.216;188.242;23371
23367;44;17;1:46.287;188.117;23372
23368;46;11;1:45.715;189.134;23373
23369;30;18;1:46.591;187.580;23374
23370;13;21;1:48.752;183.853;23375
23371;4;22;1:48.753;183.851;23376
23372;4;19;1:47.837;185.413;23377
23373;4;20;1:48.601;184.108;23378
23374;53;3;1:26.638;220.351;23379
23375;44;6;1:27.033;219.351;23380
23376;56;2;1:26.593;220.465;23381
23377;56;1;1:26.538;220.605;23382
23378;43;5;1:26.964;219.525;23383
23379;49;9;1:28.045;216.830;23384
23380;56;10;1:28.336;216.115;23385
23381;53;8;1:27.677;217.740;23386
23382;51;4;1:26.711;220.165;23387
23383;55;11;1:28.475;215.776;23388
23384;55;12;1:28.486;215.749;23389
23385;51;13;1:29.052;214.378;23390
23386;53;15;1:29.440;213.448;23391
23387;48;17;1:30.077;211.938;23392
23388;46;7;1:27.568;218.011;23393
23389;38;14;1:29.389;213.569;23394
23390;21;16;1:29.447;213.431;23395
23391;18;19;1:32.052;207.391;23396
23392;6;20;1:32.195;207.069;23397
23393;12;18;1:30.183;211.689;23398
23394;44;1;1:35.378;205.745;23399
23395;40;2;1:35.423;205.648;23400
23396;31;7;1:36.722;202.886;23401
23397;36;8;1:36.791;202.741;23402
23398;42;4;1:36.003;204.406;23403
23399;41;3;1:35.849;204.734;23404
23400;30;10;1:37.398;201.478;23405
23401;35;11;1:37.528;201.209;23406
23402;55;6;1:36.531;203.288;23407
23403;55;9;1:37.036;202.230;23408
23404;50;12;1:37.551;201.162;23409
23405;36;13;1:38.015;200.210;23410
23406;47;14;1:38.181;199.871;23411
23407;50;5;1:36.511;203.330;23412
23408;50;16;1:39.732;196.763;23413
23409;31;15;1:39.496;197.230;23414
23410;18;17;1:40.090;196.059;23415
23411;15;18;1:41.460;193.412;23416
23414;36;4;1:33.826;207.652;23419
23415;46;1;1:32.798;209.952;23420
23416;33;5;1:34.087;207.076;23421
23417;55;3;1:33.720;207.887;23422
23418;42;2;1:33.495;208.387;23423
23419;39;6;1:34.256;206.705;23424
23420;39;7;1:34.609;205.933;23425
23421;33;8;1:34.948;205.198;23426
23422;40;12;1:35.372;204.286;23427
23423;39;11;1:35.179;204.700;23428
23424;43;17;1:36.786;201.301;23429
23425;45;9;1:34.985;205.118;23430
23426;43;13;1:35.552;203.901;23431
23427;47;14;1:35.595;203.809;23432
23428;35;10;1:35.086;204.900;23433
23429;8;18;1:38.026;198.755;23434
23430;10;15;1:36.303;202.311;23435
23431;4;16;1:36.681;201.520;23436
23432;6;19;1:38.718;197.362;23437
23434;49;3;1:37.367;216.221;23439
23435;49;2;1:37.312;216.343;23440
23436;49;1;1:36.844;217.388;23441
23437;18;6;1:38.398;213.955;23442
23438;47;8;1:38.429;213.888;23443
23439;51;9;1:38.661;213.385;23444
23440;50;10;1:38.745;213.203;23445
23441;52;7;1:38.418;213.912;23446
23442;45;4;1:38.232;214.317;23447
23443;51;11;1:38.858;212.960;23448
23444;50;12;1:38.870;212.934;23449
23445;50;5;1:38.300;214.168;23450
23446;40;13;1:39.566;211.445;23451
23447;47;14;1:39.790;210.971;23452
23448;48;15;1:39.835;210.875;23453
23449;37;16;1:40.922;208.604;23454
23450;4;17;1:42.285;205.824;23455
23454;64;1;1:23.593;200.471;23459
23455;43;2;1:23.674;200.277;23460
23456;40;3;1:23.686;200.248;23461
23457;51;7;1:25.755;195.417;23462
23458;40;11;1:26.276;194.237;23463
23459;56;15;1:26.703;193.280;23464
23460;61;9;1:26.186;194.439;23465
23461;58;14;1:26.476;193.787;23466
23462;37;8;1:25.976;194.914;23467
23463;50;17;1:26.871;192.906;23468
23464;60;10;1:26.213;194.379;23469
23465;64;4;1:23.894;199.752;23470
23466;64;13;1:26.472;193.796;23471
23467;15;12;1:26.371;194.023;23472
23468;44;6;1:24.843;197.517;23473
23469;50;16;1:26.838;192.980;23474
23470;28;5;1:24.696;197.860;23475
23471;14;18;1:27.554;191.401;23476
23474;38;2;1:15.238;159.669;23479
23475;39;3;1:15.527;159.058;23480
23476;51;4;1:15.756;158.577;23481
23477;22;9;1:16.439;157.160;23482
23478;56;8;1:16.329;157.387;23483
23479;39;14;1:16.649;156.730;23484
23480;54;5;1:15.825;158.433;23485
23481;45;18;1:17.095;155.823;23486
23482;50;12;1:16.543;156.947;23487
23483;44;7;1:16.313;157.420;23488
23484;55;13;1:16.614;156.801;23489
23485;52;10;1:16.482;157.072;23490
23486;76;1;1:14.820;160.561;23491
23487;43;11;1:16.539;156.955;23492
23488;71;6;1:16.075;157.912;23493
23489;45;15;1:16.665;156.697;23494
23490;39;16;1:16.829;156.362;23495
23491;47;17;1:16.912;156.194;23496
23492;25;20;1:18.034;153.948;23497
23493;13;19;1:17.885;154.242;23498
23494;64;1;1:14.551;210.588;23499
23495;65;5;1:15.894;206.862;23500
23496;67;8;1:16.165;206.126;23501
23497;70;2;1:14.719;210.115;23502
23498;62;11;1:16.367;205.580;23503
23499;68;9;1:16.247;205.904;23504
23500;59;3;1:15.388;208.250;23505
23501;64;7;1:16.136;206.204;23506
23502;64;6;1:15.979;206.630;23507
23503;58;15;1:16.949;204.026;23508
23504;64;12;1:16.704;204.677;23509
23505;65;10;1:16.341;205.650;23510
23506;50;16;1:16.995;203.904;23511
23507;69;14;1:16.774;204.491;23512
23508;66;17;1:17.091;203.650;23513
23509;63;4;1:15.853;206.974;23514
23510;33;13;1:16.713;204.653;23515
23511;9;18;1:17.187;203.396;23516
23514;46;4;1:44.882;206.048;23519
23515;51;3;1:43.925;207.946;23520
23516;44;5;1:45.108;205.605;23521
23517;47;1;1:43.441;208.919;23522
23518;46;2;1:43.469;208.862;23523
23519;39;9;1:45.634;204.581;23524
23520;45;11;1:46.312;203.277;23525
23521;46;10;1:45.866;204.133;23526
23522;49;6;1:45.168;205.488;23527
23523;46;15;1:47.120;201.743;23528
23524;45;16;1:47.186;201.619;23529
23525;45;13;1:46.648;202.636;23530
23526;45;14;1:46.831;202.289;23531
23527;44;7;1:45.542;204.760;23532
23528;37;8;1:45.588;204.670;23533
23529;10;17;1:47.340;201.330;23534
23530;9;19;1:48.536;199.111;23535
23531;10;12;1:46.398;203.112;23536
23532;9;18;1:48.394;199.372;23537
23533;5;20;1:51.673;193.518;23538
23537;51;5;1:07.847;229.115;23542
23538;69;4;1:07.496;230.306;23543
23539;69;2;1:07.442;230.491;23544
23540;69;1;1:07.411;230.597;23545
23541;68;3;1:07.486;230.341;23546
23542;65;10;1:08.590;226.633;23547
23543;58;9;1:08.470;227.030;23548
23544;68;12;1:08.659;226.405;23549
23545;49;7;1:08.419;227.200;23550
23546;67;13;1:08.777;226.017;23551
23547;64;11;1:08.652;226.428;23552
23548;67;8;1:08.422;227.190;23553
23549;64;14;1:09.043;225.146;23554
23550;60;16;1:09.241;224.502;23555
23551;56;17;1:09.284;224.363;23556
23552;57;6;1:08.061;228.395;23557
23553;42;15;1:09.150;224.798;23558
23554;23;18;1:10.402;220.800;23559
23557;48;1;1:30.621;234.025;23562
23558;46;3;1:30.905;233.294;23563
23559;44;4;1:31.517;231.733;23564
23560;51;2;1:30.678;233.878;23565
23561;47;6;1:31.874;230.833;23566
23562;43;8;1:32.577;229.080;23567
23563;38;5;1:31.872;230.838;23568
23564;39;15;1:33.521;226.768;23569
23565;42;14;1:33.504;226.809;23570
23566;39;16;1:33.562;226.668;23571
23567;43;13;1:33.464;226.906;23572
23568;41;9;1:32.683;228.818;23573
23569;45;7;1:32.290;229.793;23574
23570;30;10;1:33.119;227.747;23575
23571;29;17;1:33.594;226.591;23576
23572;44;12;1:33.400;227.062;23577
23573;34;11;1:33.342;227.203;23578
23574;22;18;1:34.263;224.983;23579
